X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.200000e-03,2.000000e-06
183,2.48e+00,9.20e-01,
184,2.48e+00,8.80e-01,
185,2.36e+00,8.40e-01,
186,2.44e+00,8.80e-01,
187,2.56e+00,8.00e-01,
188,2.48e+00,8.00e-01,
189,2.60e+00,8.80e-01,
190,2.52e+00,8.80e-01,
191,2.64e+00,8.00e-01,
192,2.56e+00,8.00e-01,
193,2.64e+00,8.80e-01,
194,2.56e+00,8.40e-01,
195,2.68e+00,7.60e-01,
196,2.60e+00,7.60e-01,
197,2.72e+00,8.40e-01,
198,2.64e+00,7.60e-01,
199,2.76e+00,8.40e-01,
200,2.76e+00,7.60e-01,
201,2.68e+00,8.40e-01,
202,2.72e+00,8.00e-01,
203,2.84e+00,7.20e-01,
204,2.72e+00,7.20e-01,
205,2.88e+00,8.00e-01,
206,2.80e+00,7.20e-01,
207,2.88e+00,8.00e-01,
208,2.80e+00,7.20e-01,
209,2.92e+00,8.00e-01,
210,2.84e+00,7.60e-01,
211,2.92e+00,6.80e-01,
212,2.84e+00,6.80e-01,
213,2.96e+00,7.60e-01,
214,2.88e+00,6.80e-01,
215,2.96e+00,7.60e-01,
216,2.88e+00,7.20e-01,
217,3.00e+00,6.40e-01,
218,2.92e+00,6.80e-01,
219,3.00e+00,6.00e-01,
220,2.92e+00,6.80e-01,
221,3.04e+00,6.00e-01,
222,3.04e+00,6.80e-01,
223,2.96e+00,6.00e-01,
224,3.04e+00,6.80e-01,
225,2.96e+00,5.60e-01,
226,2.96e+00,6.40e-01,
227,3.08e+00,5.60e-01,
228,3.08e+00,6.40e-01,
229,3.00e+00,5.60e-01,
230,3.08e+00,5.60e-01,
231,3.00e+00,6.40e-01,
232,3.08e+00,6.00e-01,
233,3.00e+00,5.20e-01,
234,3.00e+00,6.00e-01,
235,3.12e+00,5.20e-01,
236,3.00e+00,5.20e-01,
237,3.12e+00,6.00e-01,
238,3.00e+00,5.60e-01,
239,3.16e+00,5.20e-01,
240,3.16e+00,5.60e-01,
241,3.04e+00,4.80e-01,
242,3.04e+00,5.60e-01,
243,3.12e+00,4.80e-01,
244,3.12e+00,5.60e-01,
245,3.00e+00,4.40e-01,
246,3.16e+00,5.20e-01,
247,3.00e+00,4.40e-01,
248,3.08e+00,5.20e-01,
249,3.00e+00,4.40e-01,
250,3.08e+00,5.20e-01,
251,3.00e+00,4.40e-01,
252,3.00e+00,4.80e-01,
253,3.08e+00,4.40e-01,
254,3.00e+00,4.80e-01,
255,3.08e+00,4.00e-01,
256,3.00e+00,4.00e-01,
257,3.08e+00,4.80e-01,
258,3.08e+00,4.00e-01,
259,2.96e+00,4.80e-01,
260,3.04e+00,4.40e-01,
261,2.96e+00,3.60e-01,
262,2.96e+00,4.40e-01,
263,3.04e+00,3.60e-01,
264,3.04e+00,4.40e-01,
265,2.92e+00,3.60e-01,
266,3.04e+00,3.60e-01,
267,2.92e+00,4.40e-01,
268,2.92e+00,4.00e-01,
269,3.00e+00,3.20e-01,
270,3.00e+00,4.00e-01,
271,2.88e+00,3.20e-01,
272,2.88e+00,3.20e-01,
273,2.96e+00,4.00e-01,
274,2.96e+00,3.20e-01,
275,2.84e+00,4.00e-01,
276,2.84e+00,3.60e-01,
277,2.92e+00,2.80e-01,
278,2.92e+00,3.20e-01,
279,2.80e+00,2.40e-01,
280,2.88e+00,2.40e-01,
281,2.76e+00,3.60e-01,
282,2.76e+00,2.40e-01,
283,2.84e+00,3.20e-01,
284,2.84e+00,2.80e-01,
285,2.68e+00,2.00e-01,
286,2.76e+00,2.80e-01,
287,2.64e+00,2.00e-01,
288,2.64e+00,2.80e-01,
289,2.72e+00,2.00e-01,
290,2.68e+00,2.80e-01,
291,2.60e+00,2.00e-01,
292,2.68e+00,2.40e-01,
293,2.56e+00,1.60e-01,
294,2.64e+00,2.40e-01,
295,2.52e+00,1.60e-01,
296,2.60e+00,2.40e-01,
297,2.48e+00,1.60e-01,
298,2.56e+00,1.60e-01,
299,2.44e+00,2.40e-01,
300,2.52e+00,2.40e-01,
301,2.40e+00,1.20e-01,
302,2.48e+00,1.20e-01,
303,2.36e+00,2.00e-01,
304,2.44e+00,2.00e-01,
305,2.32e+00,1.20e-01,
306,2.36e+00,1.20e-01,
307,2.28e+00,2.00e-01,
308,2.36e+00,1.20e-01,
309,2.24e+00,2.00e-01,
310,2.28e+00,1.20e-01,
311,2.20e+00,2.00e-01,
312,2.24e+00,1.60e-01,
313,2.16e+00,8.00e-02,
314,2.20e+00,1.60e-01,
315,2.12e+00,8.00e-02,
316,2.16e+00,1.60e-01,
317,2.00e+00,8.00e-02,
318,2.08e+00,1.60e-01,
319,1.96e+00,8.00e-02,
320,2.04e+00,1.60e-01,
321,1.92e+00,8.00e-02,
322,2.00e+00,8.00e-02,
323,1.88e+00,1.20e-01,
324,1.96e+00,1.20e-01,
325,1.84e+00,4.00e-02,
326,1.88e+00,1.20e-01,
327,1.80e+00,4.00e-02,
328,1.84e+00,4.00e-02,
329,1.72e+00,1.20e-01,
330,1.80e+00,1.20e-01,
331,1.64e+00,4.00e-02,
332,1.72e+00,4.00e-02,
333,1.60e+00,1.20e-01,
334,1.68e+00,4.00e-02,
335,1.52e+00,1.20e-01,
336,1.60e+00,4.00e-02,
337,1.48e+00,8.00e-02,
338,1.56e+00,8.00e-02,
339,1.44e+00,0.00e+00,
340,1.52e+00,0.00e+00,
341,1.40e+00,8.00e-02,
342,1.40e+00,8.00e-02,
343,1.28e+00,0.00e+00,
344,1.36e+00,0.00e+00,
345,1.24e+00,8.00e-02,
346,1.32e+00,0.00e+00,
347,1.20e+00,8.00e-02,
348,1.24e+00,0.00e+00,
349,1.12e+00,8.00e-02,
350,1.20e+00,0.00e+00,
351,1.08e+00,8.00e-02,
352,1.16e+00,8.00e-02,
353,1.00e+00,0.00e+00,
354,1.08e+00,8.00e-02,
355,9.60e-01,0.00e+00,
356,1.00e+00,8.00e-02,
357,8.80e-01,0.00e+00,
358,9.60e-01,8.00e-02,
359,8.40e-01,0.00e+00,
360,8.80e-01,0.00e+00,
361,7.60e-01,8.00e-02,
362,8.40e-01,0.00e+00,
363,7.20e-01,4.00e-02,
364,7.20e-01,0.00e+00,
365,6.00e-01,8.00e-02,
366,6.80e-01,0.00e+00,
367,5.60e-01,8.00e-02,
368,6.40e-01,0.00e+00,
369,5.20e-01,8.00e-02,
370,5.60e-01,0.00e+00,
371,4.40e-01,8.00e-02,
372,5.20e-01,0.00e+00,
373,4.00e-01,8.00e-02,
374,4.40e-01,0.00e+00,
375,3.20e-01,8.00e-02,
376,3.60e-01,0.00e+00,
377,2.40e-01,8.00e-02,
378,3.20e-01,0.00e+00,
379,2.00e-01,8.00e-02,
380,2.40e-01,0.00e+00,
381,1.20e-01,8.00e-02,
382,2.00e-01,0.00e+00,
383,8.00e-02,8.00e-02,
384,1.60e-01,8.00e-02,
385,4.00e-02,0.00e+00,
386,4.00e-02,8.00e-02,
387,-8.00e-02,0.00e+00,
388,0.00e+00,0.00e+00,
389,-1.20e-01,8.00e-02,
390,-4.00e-02,8.00e-02,
391,-1.60e-01,0.00e+00,
392,-1.20e-01,0.00e+00,
393,-2.40e-01,8.00e-02,
394,-1.60e-01,0.00e+00,
395,-2.80e-01,8.00e-02,
396,-2.00e-01,0.00e+00,
397,-3.60e-01,8.00e-02,
398,-3.20e-01,4.00e-02,
399,-4.40e-01,8.00e-02,
400,-3.60e-01,4.00e-02,
401,-4.80e-01,8.00e-02,
402,-4.00e-01,4.00e-02,
403,-5.20e-01,1.20e-01,
404,-4.80e-01,4.00e-02,
405,-5.60e-01,1.20e-01,
406,-5.20e-01,1.20e-01,
407,-6.40e-01,4.00e-02,
408,-5.60e-01,1.20e-01,
409,-7.20e-01,4.00e-02,
410,-6.00e-01,4.00e-02,
411,-7.60e-01,1.20e-01,
412,-6.80e-01,1.20e-01,
413,-8.00e-01,4.00e-02,
414,-7.20e-01,8.00e-02,
415,-8.40e-01,1.60e-01,
416,-8.00e-01,8.00e-02,
417,-9.20e-01,1.60e-01,
418,-8.40e-01,1.60e-01,
419,-9.60e-01,8.00e-02,
420,-8.80e-01,8.00e-02,
421,-1.04e+00,1.60e-01,
422,-9.20e-01,8.00e-02,
423,-1.08e+00,1.60e-01,
424,-1.00e+00,1.60e-01,
425,-1.12e+00,8.00e-02,
426,-1.04e+00,1.60e-01,
427,-1.16e+00,1.20e-01,
428,-1.08e+00,1.20e-01,
429,-1.20e+00,2.00e-01,
430,-1.12e+00,2.00e-01,
431,-1.24e+00,1.20e-01,
432,-1.16e+00,1.20e-01,
433,-1.28e+00,2.00e-01,
434,-1.20e+00,2.00e-01,
435,-1.32e+00,1.20e-01,
436,-1.24e+00,1.60e-01,
437,-1.40e+00,2.40e-01,
438,-1.28e+00,1.60e-01,
439,-1.44e+00,2.40e-01,
440,-1.36e+00,1.60e-01,
441,-1.48e+00,2.40e-01,
442,-1.40e+00,2.40e-01,
443,-1.48e+00,1.60e-01,
444,-1.44e+00,2.40e-01,
445,-1.52e+00,1.60e-01,
446,-1.44e+00,2.00e-01,
447,-1.56e+00,2.80e-01,
448,-1.48e+00,2.00e-01,
449,-1.60e+00,2.80e-01,
450,-1.52e+00,2.80e-01,
451,-1.60e+00,2.00e-01,
452,-1.52e+00,2.80e-01,
453,-1.64e+00,2.40e-01,
454,-1.56e+00,2.40e-01,
455,-1.68e+00,3.20e-01,
456,-1.60e+00,2.40e-01,
457,-1.76e+00,3.60e-01,
458,-1.68e+00,2.40e-01,
459,-1.76e+00,3.60e-01,
460,-1.68e+00,3.60e-01,
461,-1.80e+00,2.40e-01,
462,-1.72e+00,3.20e-01,
463,-1.80e+00,3.60e-01,
464,-1.72e+00,3.20e-01,
465,-1.84e+00,4.00e-01,
466,-1.76e+00,3.20e-01,
467,-1.84e+00,4.00e-01,
468,-1.76e+00,3.20e-01,
469,-1.88e+00,4.00e-01,
470,-1.88e+00,3.60e-01,
471,-1.80e+00,4.40e-01,
472,-1.80e+00,3.60e-01,
473,-1.88e+00,4.40e-01,
474,-1.92e+00,4.40e-01,
475,-1.80e+00,3.60e-01,
476,-1.92e+00,4.00e-01,
477,-1.84e+00,4.40e-01,
478,-1.92e+00,4.00e-01,
479,-1.84e+00,4.80e-01,
480,-1.84e+00,4.80e-01,
481,-1.96e+00,4.00e-01,
482,-1.84e+00,4.00e-01,
483,-1.96e+00,4.80e-01,
484,-1.96e+00,4.40e-01,
485,-1.84e+00,5.20e-01,
486,-1.88e+00,5.20e-01,
487,-1.96e+00,4.40e-01,
488,-1.88e+00,5.20e-01,
489,-1.96e+00,4.40e-01,
490,-1.88e+00,4.80e-01,
491,-1.96e+00,5.60e-01,
492,-1.92e+00,4.80e-01,
493,-1.88e+00,5.60e-01,
494,-1.88e+00,4.80e-01,
495,-1.96e+00,5.60e-01,
496,-1.88e+00,5.60e-01,
497,-1.96e+00,4.80e-01,
498,-1.96e+00,5.20e-01,
499,-1.88e+00,6.00e-01,
500,-1.96e+00,5.20e-01,
501,-1.84e+00,6.00e-01,
502,-1.96e+00,6.00e-01,
503,-1.84e+00,5.20e-01,
504,-1.96e+00,5.20e-01,
505,-1.84e+00,6.00e-01,
506,-1.92e+00,5.60e-01,
507,-1.84e+00,6.40e-01,
508,-1.84e+00,6.40e-01,
509,-1.92e+00,5.60e-01,
510,-1.92e+00,5.60e-01,
511,-1.80e+00,6.40e-01,
512,-1.80e+00,6.00e-01,
513,-1.92e+00,6.80e-01,
514,-1.88e+00,6.00e-01,
515,-1.80e+00,6.80e-01,
516,-1.88e+00,6.80e-01,
517,-1.76e+00,6.00e-01,
518,-1.76e+00,6.80e-01,
519,-1.88e+00,6.00e-01,
520,-1.84e+00,7.20e-01,
521,-1.72e+00,6.40e-01,
522,-1.72e+00,6.80e-01,
523,-1.84e+00,7.60e-01,
524,-1.80e+00,6.80e-01,
525,-1.68e+00,7.60e-01,
526,-1.76e+00,6.80e-01,
527,-1.68e+00,8.00e-01,
528,-1.76e+00,7.20e-01,
529,-1.60e+00,7.60e-01,
530,-1.60e+00,7.20e-01,
531,-1.72e+00,8.00e-01,
532,-1.68e+00,7.20e-01,
533,-1.56e+00,8.00e-01,
534,-1.64e+00,7.20e-01,
535,-1.52e+00,8.00e-01,
536,-1.52e+00,7.60e-01,
537,-1.60e+00,8.40e-01,
538,-1.60e+00,7.60e-01,
539,-1.48e+00,8.40e-01,
540,-1.56e+00,7.60e-01,
541,-1.44e+00,8.40e-01,
542,-1.52e+00,7.60e-01,
543,-1.40e+00,8.40e-01,
544,-1.48e+00,8.40e-01,
545,-1.36e+00,8.00e-01,
546,-1.48e+00,8.00e-01,
547,-1.32e+00,8.80e-01,
548,-1.44e+00,8.80e-01,
549,-1.28e+00,8.00e-01,
550,-1.36e+00,8.00e-01,
551,-1.24e+00,8.80e-01,
552,-1.32e+00,8.80e-01,
553,-1.20e+00,8.00e-01,
554,-1.28e+00,8.40e-01,
555,-1.16e+00,9.20e-01,
556,-1.24e+00,8.40e-01,
557,-1.12e+00,9.20e-01,
558,-1.20e+00,9.20e-01,
559,-1.08e+00,8.40e-01,
560,-1.16e+00,9.20e-01,
561,-1.04e+00,8.40e-01,
562,-1.12e+00,8.80e-01,
563,-1.00e+00,9.20e-01,
564,-1.08e+00,8.80e-01,
565,-8.80e-01,9.60e-01,
566,-9.60e-01,8.80e-01,
567,-8.40e-01,9.60e-01,
568,-9.20e-01,9.60e-01,
569,-8.00e-01,8.80e-01,
570,-8.80e-01,9.60e-01,
571,-7.60e-01,8.80e-01,
572,-8.40e-01,9.60e-01,
573,-7.20e-01,8.80e-01,
574,-8.00e-01,9.60e-01,
575,-6.80e-01,9.20e-01,
576,-7.20e-01,9.20e-01,
577,-6.40e-01,1.00e+00,
578,-7.20e-01,9.20e-01,
579,-5.60e-01,1.00e+00,
580,-6.00e-01,1.00e+00,
581,-4.80e-01,9.20e-01,
582,-5.60e-01,1.00e+00,
583,-4.40e-01,9.20e-01,
584,-5.20e-01,1.00e+00,
585,-4.00e-01,9.20e-01,
586,-4.40e-01,1.00e+00,
587,-3.20e-01,9.20e-01,
588,-4.00e-01,1.00e+00,
589,-2.40e-01,9.20e-01,
590,-3.60e-01,1.00e+00,
591,-2.00e-01,9.20e-01,
592,-2.80e-01,1.00e+00,
593,-1.20e-01,9.60e-01,
594,-2.00e-01,1.00e+00,
595,-8.00e-02,9.60e-01,
596,-1.60e-01,9.60e-01,
597,-4.00e-02,1.04e+00,
598,-1.20e-01,1.04e+00,
599,0.00e+00,9.60e-01,
600,-4.00e-02,1.04e+00,
601,1.20e-01,9.60e-01,
602,4.00e-02,1.04e+00,
603,1.60e-01,9.60e-01,
604,1.20e-01,1.04e+00,
605,2.00e-01,9.60e-01,
606,1.60e-01,1.04e+00,
607,2.80e-01,9.60e-01,
608,2.00e-01,1.04e+00,
609,3.20e-01,9.60e-01,
610,2.80e-01,1.04e+00,
611,4.40e-01,9.60e-01,
612,3.60e-01,1.04e+00,
613,4.80e-01,9.60e-01,
614,4.00e-01,1.04e+00,
615,5.60e-01,9.60e-01,
616,4.80e-01,1.04e+00,
617,6.00e-01,9.60e-01,
618,5.20e-01,1.04e+00,
619,6.40e-01,9.60e-01,
620,6.00e-01,1.04e+00,
621,7.20e-01,9.60e-01,
622,6.40e-01,1.04e+00,
623,8.00e-01,9.60e-01,
624,7.20e-01,1.04e+00,
625,8.40e-01,9.60e-01,
626,8.00e-01,1.04e+00,
627,9.20e-01,9.60e-01,
628,8.40e-01,1.04e+00,
629,9.60e-01,9.60e-01,
630,8.80e-01,1.04e+00,
631,1.00e+00,9.60e-01,
632,9.60e-01,1.04e+00,
633,1.12e+00,9.60e-01,
634,1.04e+00,1.04e+00,
635,1.16e+00,9.60e-01,
636,1.12e+00,9.60e-01,
637,1.20e+00,1.04e+00,
638,1.16e+00,9.60e-01,
639,1.28e+00,1.04e+00,
640,1.20e+00,9.60e-01,
641,1.32e+00,1.04e+00,
642,1.28e+00,9.60e-01,
643,1.40e+00,1.04e+00,
644,1.32e+00,1.00e+00,
645,1.48e+00,9.60e-01,
646,1.36e+00,1.00e+00,
647,1.52e+00,9.20e-01,
648,1.44e+00,1.00e+00,
649,1.60e+00,9.20e-01,
650,1.52e+00,1.00e+00,
651,1.64e+00,9.20e-01,
652,1.56e+00,9.20e-01,
653,1.68e+00,1.00e+00,
654,1.60e+00,1.00e+00,
655,1.72e+00,9.20e-01,
656,1.64e+00,1.00e+00,
657,1.80e+00,9.20e-01,
658,1.76e+00,1.00e+00,
659,1.88e+00,9.20e-01,
660,1.80e+00,9.20e-01,
661,1.92e+00,9.60e-01,
662,1.84e+00,9.60e-01,
663,1.96e+00,8.80e-01,
664,1.88e+00,9.60e-01,
665,2.00e+00,8.80e-01,
666,1.96e+00,8.80e-01,
667,2.04e+00,9.60e-01,
668,2.00e+00,8.80e-01,
669,2.12e+00,9.60e-01,
670,2.04e+00,9.60e-01,
671,2.20e+00,8.80e-01,
672,2.12e+00,9.60e-01,
673,2.24e+00,8.80e-01,
674,2.16e+00,9.20e-01,
675,2.28e+00,8.40e-01,
676,2.20e+00,8.40e-01,
677,2.32e+00,9.20e-01,
678,2.24e+00,9.20e-01,
679,2.36e+00,8.40e-01,
680,2.28e+00,8.40e-01,
681,2.40e+00,9.20e-01,
682,2.32e+00,8.40e-01,
683,2.48e+00,9.20e-01,
684,2.36e+00,8.40e-01,
685,2.52e+00,8.80e-01,
686,2.44e+00,8.80e-01,
687,2.56e+00,8.00e-01,
688,2.48e+00,8.80e-01,
689,2.60e+00,8.00e-01,
690,2.52e+00,8.00e-01,
691,2.60e+00,8.80e-01,
692,2.56e+00,8.00e-01,
693,2.64e+00,8.80e-01,
694,2.56e+00,8.40e-01,
695,2.68e+00,8.00e-01,
696,2.60e+00,8.40e-01,
697,2.72e+00,7.60e-01,
698,2.64e+00,7.60e-01,
699,2.76e+00,8.40e-01,
700,2.76e+00,7.60e-01,
701,2.68e+00,8.40e-01,
702,2.68e+00,7.60e-01,
703,2.84e+00,8.00e-01,
704,2.76e+00,8.00e-01,
705,2.84e+00,7.20e-01,
706,2.80e+00,7.20e-01,
707,2.88e+00,8.00e-01,
708,2.80e+00,7.20e-01,
709,2.92e+00,8.00e-01,
710,2.84e+00,7.60e-01,
711,2.92e+00,6.80e-01,
712,2.96e+00,6.80e-01,
713,2.84e+00,7.60e-01,
714,2.88e+00,6.80e-01,
715,3.00e+00,7.60e-01,
716,2.88e+00,6.80e-01,
717,3.00e+00,7.20e-01,
718,2.92e+00,6.80e-01,
719,3.00e+00,6.00e-01,
720,2.92e+00,6.80e-01,
721,3.04e+00,6.00e-01,
722,3.04e+00,6.80e-01,
723,2.96e+00,6.00e-01,
724,3.04e+00,6.40e-01,
725,2.96e+00,6.00e-01,
726,2.96e+00,6.40e-01,
727,3.08e+00,5.60e-01,
728,3.08e+00,6.40e-01,
729,3.00e+00,5.60e-01,
730,3.00e+00,6.40e-01,
731,3.08e+00,5.60e-01,
732,3.00e+00,5.60e-01,
733,3.08e+00,6.00e-01,
734,3.00e+00,6.00e-01,
735,3.16e+00,5.20e-01,
736,3.12e+00,5.20e-01,
737,3.00e+00,6.00e-01,
738,3.16e+00,5.20e-01,
739,3.04e+00,6.00e-01,
740,3.04e+00,5.60e-01,
741,3.16e+00,4.80e-01,
742,3.16e+00,4.80e-01,
743,3.00e+00,5.60e-01,
744,3.04e+00,5.60e-01,
745,3.16e+00,4.80e-01,
746,3.16e+00,5.20e-01,
747,3.00e+00,4.40e-01,
748,3.04e+00,5.20e-01,
749,3.16e+00,4.40e-01,
750,3.00e+00,5.20e-01,
751,3.12e+00,4.40e-01,
752,3.08e+00,5.20e-01,
753,3.00e+00,4.40e-01,
754,3.08e+00,4.80e-01,
755,3.00e+00,4.00e-01,
756,3.00e+00,4.80e-01,
757,3.08e+00,4.00e-01,
758,3.08e+00,4.80e-01,
759,3.00e+00,4.00e-01,
760,3.08e+00,4.00e-01,
761,2.96e+00,4.80e-01,
762,2.96e+00,3.60e-01,
763,3.04e+00,4.40e-01,
764,3.04e+00,3.60e-01,
765,2.92e+00,4.40e-01,
766,3.00e+00,3.60e-01,
767,2.92e+00,4.40e-01,
768,2.92e+00,4.00e-01,
769,3.00e+00,3.20e-01,
770,3.00e+00,3.20e-01,
771,2.88e+00,4.00e-01,
772,2.88e+00,3.20e-01,
773,2.96e+00,4.00e-01,
774,2.96e+00,3.20e-01,
775,2.84e+00,4.00e-01,
776,2.84e+00,2.40e-01,
777,2.92e+00,3.60e-01,
778,2.92e+00,3.20e-01,
779,2.80e+00,2.40e-01,
780,2.88e+00,2.40e-01,
781,2.76e+00,3.60e-01,
782,2.84e+00,3.20e-01,
783,2.72e+00,2.40e-01,
784,2.84e+00,2.80e-01,
785,2.68e+00,2.40e-01,
786,2.76e+00,2.80e-01,
787,2.64e+00,2.00e-01,
788,2.72e+00,2.80e-01,
789,2.64e+00,2.00e-01,
790,2.68e+00,2.80e-01,
791,2.60e+00,2.00e-01,
792,2.68e+00,2.40e-01,
793,2.56e+00,2.00e-01,
794,2.64e+00,2.40e-01,
795,2.52e+00,1.60e-01,
796,2.60e+00,1.60e-01,
797,2.48e+00,2.40e-01,
798,2.56e+00,2.40e-01,
